Volume,Open,Close,High,Low
1167,1.069,1.0692,1.07038,1.06876
1162,1.06922,1.06944,1.07062,1.06912
604,1.06942,1.06962,1.06962,1.06886
471,1.06959,1.06887,1.06974,1.06874
396,1.06884,1.0683,1.06886,1.06776
568,1.06804,1.06806,1.06838,1.0677
320,1.06805,1.06786,1.06824,1.06754
665,1.06784,1.06781,1.06795,1.06679
1333,1.06783,1.06852,1.0691,1.0671
754,1.06854,1.0686,1.06908,1.06822
406,1.06862,1.06892,1.06896,1.06827
643,1.06888,1.06776,1.06895,1.06736
415,1.06774,1.06769,1.06812,1.06759
541,1.06772,1.06662,1.06804,1.06662
1458,1.06665,1.06586,1.06718,1.06552
2159,1.06584,1.066,1.06642,1.0643
1259,1.06597,1.06445,1.06614,1.06408
906,1.06442,1.06464,1.06546,1.06428
883,1.06461,1.06492,1.06494,1.06417
1140,1.0649,1.06588,1.0659,1.06462
1506,1.0659,1.06702,1.06767,1.06536
2592,1.06704,1.06996,1.07088,1.06704
2640,1.06994,1.07072,1.07084,1.06868
1986,1.0707,1.07068,1.0714,1.06988
1278,1.07071,1.06966,1.0708,1.06944
1633,1.06968,1.06811,1.06968,1.06788
629,1.06808,1.06865,1.06875,1.06786
694,1.06867,1.0688,1.06898,1.06843
272,1.06878,1.06984,1.06988,1.0687
554,1.0698,1.06955,1.0702,1.0692
441,1.06952,1.06916,1.0697,1.06908
1029,1.06913,1.06878,1.06956,1.06832
923,1.06876,1.06851,1.06886,1.06816
858,1.06848,1.06855,1.06858,1.06778
627,1.06858,1.06898,1.06948,1.06842
599,1.06896,1.06878,1.06898,1.06852
635,1.06876,1.06808,1.06895,1.06766
466,1.06806,1.06726,1.06836,1.0672
1132,1.0673,1.06792,1.06807,1.06704
1956,1.0679,1.06994,1.07071,1.06782
892,1.06998,1.07023,1.07096,1.06956
549,1.0702,1.06916,1.0702,1.06909
1194,1.06914,1.06805,1.06938,1.06744
822,1.06807,1.06843,1.06874,1.06771
1625,1.06846,1.0682,1.06957,1.06734
1957,1.06818,1.06656,1.0694,1.06622
4353,1.06654,1.06646,1.06804,1.06561
2122,1.06648,1.06571,1.06717,1.06536
992,1.06569,1.06572,1.06645,1.06558
1247,1.06568,1.06604,1.06616,1.0651
826,1.06602,1.06582,1.06635,1.0656
518,1.0658,1.06624,1.06649,1.06556
295,1.06626,1.06558,1.06647,1.0655
230,1.0658,1.06544,1.06613,1.06536
446,1.06547,1.06574,1.06588,1.06542
1280,1.06571,1.06554,1.06628,1.06496
1212,1.06556,1.06612,1.06672,1.06556
650,1.06614,1.06595,1.06636,1.06572
654,1.06598,1.06621,1.06678,1.06598
366,1.06624,1.06622,1.06628,1.06588
376,1.0662,1.06529,1.06622,1.06516
319,1.06532,1.06593,1.06598,1.06504
1287,1.06591,1.064,1.06636,1.06391
1360,1.06398,1.06398,1.06456,1.06362
1058,1.06394,1.06421,1.06462,1.06382
875,1.06419,1.06449,1.06482,1.0638
931,1.06447,1.06398,1.06498,1.06392
877,1.064,1.06267,1.06428,1.06264
1549,1.0627,1.06192,1.06298,1.06162
1795,1.06196,1.06226,1.06244,1.06077
2098,1.0623,1.06246,1.06392,1.06189
2522,1.06248,1.06491,1.06523,1.06218
1111,1.06494,1.06342,1.0652,1.06328
2780,1.06345,1.06316,1.06531,1.06274
953,1.06314,1.06326,1.06338,1.06256
514,1.06328,1.06377,1.06386,1.06302
295,1.06374,1.06412,1.06413,1.0633
527,1.06286,1.06319,1.06372,1.06268
519,1.06316,1.0619,1.06316,1.06177
1228,1.06187,1.06216,1.06232,1.06122
966,1.06214,1.06209,1.0627,1.06202
770,1.06206,1.06156,1.06218,1.06151
582,1.06158,1.0619,1.06217,1.0614
412,1.06192,1.06226,1.06234,1.06176
431,1.06224,1.06281,1.06302,1.06208
497,1.06284,1.06304,1.06352,1.06266
1049,1.06301,1.0643,1.06442,1.0628
1358,1.06428,1.0649,1.06583,1.06419
1090,1.06488,1.06375,1.06501,1.06375
806,1.06372,1.06396,1.0646,1.0634
858,1.06398,1.06414,1.0647,1.06357
768,1.06417,1.06325,1.06468,1.06302
1181,1.06328,1.06237,1.06333,1.06209
1483,1.0624,1.06018,1.06248,1.06
1693,1.06016,1.06042,1.06076,1.05922
1357,1.06044,1.06024,1.06091,1.05942
1048,1.06026,1.05958,1.06072,1.05956
750,1.0596,1.06034,1.06054,1.05954
770,1.0603,1.05992,1.06058,1.05966
382,1.05988,1.0596,1.06018,1.05952
114,1.05962,1.05966,1.05988,1.05958
399,1.05976,1.05963,1.05987,1.05926
186,1.05959,1.05989,1.05992,1.0593
630,1.05992,1.06004,1.06091,1.05964
614,1.06002,1.05958,1.0606,1.05932
303,1.05961,1.05986,1.05988,1.05916
331,1.05988,1.06042,1.06042,1.05986
397,1.06044,1.06107,1.06122,1.06042
376,1.06109,1.06195,1.0623,1.06101
444,1.06198,1.06228,1.06239,1.06148
946,1.06226,1.06072,1.06226,1.06066
1723,1.06072,1.06312,1.06335,1.06072
1447,1.0631,1.06172,1.0632,1.06142
1278,1.06168,1.06175,1.0621,1.06082
853,1.06173,1.06285,1.06332,1.06156
763,1.06288,1.06218,1.06305,1.06209
1625,1.06221,1.0613,1.06254,1.0611
1433,1.06133,1.06098,1.06149,1.06018
6342,1.06101,1.05638,1.06145,1.05614
2234,1.0564,1.05768,1.0581,1.05612
1079,1.0577,1.05651,1.0577,1.0564
857,1.05648,1.05698,1.05738,1.05619
814,1.057,1.05734,1.05761,1.05674
585,1.05732,1.05758,1.05761,1.05701
230,1.0576,1.05782,1.058,1.05751
500,1.05762,1.05778,1.05802,1.05744
229,1.05778,1.05782,1.05794,1.05744
669,1.05786,1.05688,1.05786,1.05668
730,1.05684,1.05736,1.05771,1.05652
508,1.05734,1.05746,1.05764,1.05684
580,1.05748,1.05835,1.0584,1.05738
507,1.05838,1.05765,1.05863,1.05754
497,1.05768,1.0579,1.05822,1.05762
360,1.05788,1.058,1.05824,1.05764
985,1.05803,1.05743,1.05803,1.05691
1732,1.05741,1.05624,1.05748,1.05528
1353,1.05622,1.05558,1.05622,1.05476
900,1.05556,1.05531,1.05582,1.05428
835,1.05528,1.05569,1.0561,1.0548
928,1.05572,1.05532,1.05608,1.05502
2899,1.05536,1.05342,1.05582,1.05214
2623,1.05344,1.0561,1.0565,1.05316
3354,1.05613,1.05736,1.05804,1.05599
2958,1.05738,1.05968,1.06093,1.05728
1605,1.05964,1.05839,1.06057,1.0581
933,1.05842,1.05896,1.05913,1.05809
657,1.05894,1.05896,1.05924,1.05822
663,1.05899,1.06022,1.06041,1.05878
282,1.0602,1.06,1.0607,1.05982
440,1.06013,1.0592,1.0603,1.05907
449,1.0592,1.06034,1.0607,1.0592
1214,1.06032,1.06212,1.0623,1.0601
967,1.0621,1.06213,1.06236,1.06106
588,1.06216,1.06132,1.0623,1.06118
504,1.06136,1.06134,1.06188,1.06133
247,1.06138,1.06152,1.06168,1.06128
370,1.0615,1.06208,1.06243,1.06132
646,1.06206,1.06078,1.06214,1.06064
1066,1.06081,1.06117,1.06125,1.06
2130,1.0612,1.0635,1.06378,1.06106
1299,1.06347,1.06396,1.06414,1.06302
1199,1.06394,1.06314,1.06398,1.06244
990,1.06316,1.06339,1.06388,1.06254
1263,1.06336,1.0641,1.06449,1.06304
2566,1.06407,1.06368,1.06556,1.06346
2168,1.0637,1.06588,1.06607,1.06331
2784,1.06586,1.06681,1.06766,1.0655
2252,1.06684,1.06601,1.06792,1.06587
1117,1.06598,1.06529,1.06649,1.06476
1171,1.06527,1.0663,1.06654,1.06498
801,1.06627,1.06762,1.06766,1.06592
688,1.06759,1.06736,1.06778,1.06695
225,1.06734,1.06738,1.06769,1.06714
362,1.06733,1.06686,1.06754,1.06664
172,1.0669,1.06714,1.06736,1.06689
809,1.0671,1.0668,1.06748,1.06614
504,1.06678,1.06714,1.06744,1.06673
349,1.06712,1.06724,1.06747,1.06698
370,1.06721,1.06744,1.06768,1.06706
270,1.06741,1.06746,1.06747,1.06722
276,1.06748,1.06714,1.06756,1.06692
432,1.06712,1.06668,1.06734,1.06654
1148,1.06666,1.06554,1.06733,1.06547
1836,1.06552,1.06484,1.06588,1.06408
2095,1.06482,1.06434,1.06534,1.06374
1541,1.06432,1.0645,1.06524,1.064
1120,1.06448,1.06467,1.06501,1.06418
1275,1.06464,1.0647,1.06579,1.0645
1236,1.06472,1.06554,1.0658,1.06448
1817,1.06552,1.06462,1.06671,1.06444
2198,1.06464,1.06264,1.06507,1.06238
1529,1.06268,1.06142,1.06338,1.06121
839,1.06144,1.06144,1.06201,1.06126
588,1.06141,1.06112,1.06166,1.06074
394,1.06115,1.06062,1.06143,1.06056
418,1.06064,1.06082,1.0612,1.0606
413,1.06084,1.06161,1.06161,1.06072
421,1.06082,1.06212,1.06256,1.0608
634,1.06208,1.06255,1.06329,1.06185
901,1.06252,1.06194,1.06268,1.06154
884,1.06192,1.06094,1.062,1.0603
838,1.06096,1.06104,1.06118,1.06054
366,1.06108,1.0613,1.06145,1.06094
356,1.06132,1.06184,1.06184,1.06119
393,1.06182,1.06142,1.06198,1.06133
733,1.0614,1.06151,1.06151,1.06049
893,1.0615,1.06168,1.06272,1.06121
1060,1.06165,1.06226,1.06248,1.06128
1008,1.06223,1.06225,1.06299,1.06198
714,1.06223,1.06201,1.06247,1.0614
728,1.06204,1.06236,1.06246,1.06174
994,1.06238,1.06099,1.06288,1.06071
658,1.06101,1.06207,1.06223,1.06087
660,1.0621,1.06226,1.06246,1.06134
600,1.06224,1.06206,1.06273,1.06176
413,1.06208,1.06196,1.06247,1.06186
271,1.06192,1.06096,1.06206,1.06074
179,1.06098,1.0611,1.06126,1.06086
490,1.06114,1.06146,1.06178,1.06112
456,1.0615,1.06146,1.06168,1.06118
345,1.06143,1.06138,1.0616,1.06098
365,1.06127,1.06146,1.06158,1.06108
142,1.06145,1.0609,1.06146,1.0609
1004,1.06092,1.05902,1.06128,1.05862
779,1.05904,1.05848,1.0591,1.05812
504,1.05852,1.05824,1.05882,1.05788
464,1.05826,1.05798,1.05835,1.05783
317,1.05794,1.05812,1.05828,1.05772
340,1.05815,1.05852,1.05871,1.05806
458,1.05855,1.05886,1.05892,1.05842
878,1.05888,1.05777,1.0589,1.05742
1287,1.05774,1.05652,1.05777,1.05578
1438,1.05654,1.05426,1.05678,1.05419
1016,1.05423,1.05386,1.05456,1.05334
971,1.05384,1.05427,1.05458,1.05324
1088,1.0543,1.05318,1.05435,1.05313
1080,1.0532,1.05372,1.05411,1.053
1791,1.05368,1.05417,1.05498,1.05258
1863,1.05415,1.0537,1.0546,1.05324
1534,1.05372,1.05506,1.0552,1.05276
638,1.05504,1.0544,1.05514,1.0543
572,1.05437,1.05417,1.05494,1.05389
502,1.0542,1.05478,1.05516,1.05412
400,1.05476,1.05449,1.05498,1.05445
291,1.05446,1.05365,1.05446,1.05341
709,1.05373,1.05356,1.05448,1.05341
290,1.05357,1.05412,1.05437,1.05351
788,1.05414,1.05438,1.05497,1.0541
747,1.05436,1.05494,1.05565,1.05434
512,1.05491,1.05525,1.05534,1.05466
392,1.05523,1.05472,1.05523,1.05444
288,1.0547,1.05454,1.05474,1.05438
214,1.05452,1.05444,1.05457,1.05429
821,1.05442,1.05265,1.05451,1.05199
1488,1.05268,1.05083,1.05288,1.05054
1657,1.0508,1.05021,1.05119,1.04978
1889,1.05022,1.0509,1.05198,1.05017
1584,1.05089,1.05062,1.05108,1.04943
1164,1.05059,1.04992,1.0508,1.04938
993,1.0499,1.05139,1.05139,1.04956
1054,1.05137,1.05144,1.0517,1.05078
1240,1.05142,1.05074,1.05211,1.05064
5039,1.05072,1.05487,1.05494,1.04962
2690,1.05484,1.05548,1.05597,1.05327
1343,1.05544,1.05466,1.05655,1.05432
978,1.05464,1.0538,1.05485,1.05341
3825,1.05378,1.05708,1.05724,1.05315
859,1.05711,1.05663,1.05742,1.0566
293,1.0566,1.05583,1.05702,1.05566
840,1.05562,1.05566,1.05632,1.05454
368,1.05562,1.05506,1.05582,1.05454
829,1.05504,1.05518,1.05532,1.05444
613,1.05516,1.05525,1.05561,1.05494
505,1.05527,1.0554,1.05546,1.05478
482,1.05542,1.05665,1.0567,1.05522
266,1.05662,1.05625,1.05671,1.05602
453,1.05622,1.05658,1.05724,1.05618
502,1.05662,1.05581,1.05674,1.05528
1713,1.05579,1.05542,1.05606,1.05381
1132,1.0554,1.05532,1.05646,1.05497
1442,1.05536,1.05466,1.05592,1.05394
948,1.05468,1.05463,1.05508,1.05378
922,1.05466,1.05524,1.05561,1.05403
2208,1.05528,1.05685,1.05696,1.05478
2727,1.05688,1.05795,1.05854,1.05622
1759,1.05797,1.05814,1.0588,1.05716
1550,1.05817,1.05944,1.05954,1.05762
1640,1.05941,1.05854,1.05944,1.05753
923,1.05852,1.05668,1.05889,1.05638
707,1.0567,1.05699,1.05737,1.05642
544,1.05696,1.05724,1.05762,1.05671
429,1.05726,1.05824,1.05824,1.05726
311,1.0582,1.05816,1.05859,1.05775
348,1.05802,1.05778,1.05826,1.05776
198,1.0578,1.05841,1.05862,1.0578
584,1.05842,1.0574,1.0585,1.05738
534,1.05742,1.05746,1.05766,1.0572
399,1.05744,1.05748,1.05751,1.05698
277,1.0575,1.05816,1.05826,1.05746
322,1.05812,1.05811,1.05857,1.05808
352,1.05808,1.05808,1.05832,1.05769
640,1.05812,1.0589,1.05896,1.05768
1208,1.05887,1.05958,1.05988,1.05846
1648,1.05955,1.05766,1.0604,1.05743
1410,1.05764,1.05933,1.05954,1.05708
866,1.05936,1.05924,1.05946,1.05834
1219,1.05926,1.06078,1.06104,1.05888
1392,1.06082,1.06088,1.06182,1.06036
1412,1.0609,1.06138,1.06177,1.06055
2767,1.06135,1.05716,1.06153,1.05656
1787,1.05718,1.05668,1.059,1.05668
1537,1.0567,1.058,1.0584,1.05663
1270,1.05798,1.05684,1.0597,1.05656
689,1.05687,1.05707,1.05776,1.05686
785,1.05709,1.05643,1.05715,1.05574
726,1.05646,1.05618,1.05681,1.05578
284,1.05616,1.0561,1.05625,1.0557
167,1.05634,1.05604,1.05648,1.05598
1337,1.05608,1.05522,1.05648,1.0552
895,1.05524,1.0565,1.05675,1.05518
802,1.05648,1.05717,1.05752,1.05624
320,1.05714,1.05656,1.05746,1.05656
326,1.05658,1.05618,1.05674,1.05616
435,1.0562,1.05666,1.05708,1.05618
456,1.05664,1.05678,1.05691,1.05631
409,1.05676,1.05686,1.05698,1.05638
1029,1.05684,1.05817,1.05824,1.05646
1387,1.05814,1.05789,1.05876,1.0567
1077,1.05792,1.05864,1.05878,1.05768
929,1.0586,1.05826,1.05914,1.05788
669,1.05822,1.05832,1.0587,1.05781
619,1.0583,1.05808,1.05869,1.05806
1254,1.0581,1.05989,1.06015,1.0581
1423,1.05986,1.05982,1.0608,1.05935
3053,1.05986,1.06134,1.06144,1.0588
1871,1.06136,1.06253,1.06308,1.06116
1097,1.0625,1.06042,1.06292,1.06035
1112,1.06046,1.05916,1.06071,1.0589
713,1.0592,1.05886,1.05956,1.05808
526,1.05888,1.05902,1.05918,1.05844
240,1.05906,1.05865,1.05906,1.05847
600,1.05859,1.05871,1.05918,1.05843
244,1.0587,1.0584,1.05876,1.05808
1126,1.05838,1.05794,1.05858,1.05679
605,1.0579,1.05837,1.05864,1.05779
351,1.05834,1.05855,1.05868,1.0583
425,1.05858,1.05857,1.05907,1.05813
348,1.0586,1.05886,1.05922,1.05854
361,1.0589,1.05947,1.05956,1.05866
802,1.05943,1.05978,1.06038,1.05936
1369,1.05975,1.0595,1.06014,1.05843
1614,1.05949,1.05844,1.05949,1.05763
1032,1.05841,1.05891,1.05941,1.05805
1112,1.05894,1.05958,1.06046,1.05847
1182,1.05961,1.06028,1.06078,1.05937
1192,1.06026,1.05842,1.06058,1.05836
2162,1.05845,1.05952,1.06076,1.05844
1432,1.05956,1.06061,1.06068,1.05916
3006,1.06058,1.06255,1.06302,1.06
2228,1.06256,1.06176,1.06302,1.0612
1237,1.06174,1.06076,1.06252,1.0605
911,1.06079,1.06018,1.06106,1.05976
992,1.06017,1.05923,1.0605,1.05914
1230,1.05919,1.05952,1.0598,1.05864
1016,1.05949,1.05764,1.05949,1.0571
408,1.05755,1.05733,1.05786,1.05699
541,1.05728,1.05693,1.05754,1.05668
730,1.0569,1.05628,1.05696,1.05602
1236,1.05627,1.05722,1.05746,1.05551
4254,1.05722,1.05792,1.05894,1.05614
1627,1.05796,1.05593,1.05796,1.05543
534,1.05597,1.05526,1.056,1.0551
345,1.05526,1.05556,1.05568,1.05517
605,1.05556,1.05578,1.05605,1.05536
2062,1.05575,1.05402,1.05575,1.05378
2148,1.05405,1.05454,1.05462,1.05258
1706,1.0545,1.05397,1.05473,1.05344
1264,1.05401,1.05456,1.05457,1.05339
1904,1.0546,1.05357,1.0546,1.05266
1360,1.05356,1.05267,1.05364,1.05238
2645,1.05268,1.05254,1.05338,1.05144
1802,1.05254,1.05334,1.05376,1.05204
3060,1.0533,1.05555,1.05598,1.05252
1699,1.05552,1.05636,1.05698,1.05496
1027,1.05632,1.05638,1.05718,1.05622
676,1.05636,1.05666,1.05713,1.05612
764,1.05662,1.05443,1.05682,1.05432
773,1.05442,1.05462,1.05548,1.0543
302,1.05458,1.05465,1.05478,1.05418
322,1.05464,1.05511,1.05517,1.05457
523,1.05514,1.0536,1.05514,1.05346
678,1.0536,1.05422,1.0543,1.05296
665,1.05425,1.05343,1.05447,1.05334
298,1.0534,1.05302,1.0534,1.05282
296,1.05298,1.0532,1.05347,1.05298
546,1.05316,1.05325,1.05348,1.05294
273,1.05326,1.0531,1.05336,1.05305
508,1.05314,1.05264,1.05363,1.05264
1346,1.05268,1.05396,1.05412,1.05222
1551,1.05392,1.05424,1.05458,1.05312
1353,1.05427,1.05262,1.05438,1.0524
1161,1.05258,1.05277,1.05332,1.05228
1021,1.0528,1.05223,1.0531,1.05204
1382,1.05227,1.05198,1.05227,1.05083
1754,1.05196,1.0514,1.05206,1.05086
1937,1.05142,1.05051,1.05142,1.0499
2334,1.05055,1.05245,1.05284,1.05048
1255,1.05247,1.05138,1.05282,1.0513
946,1.05141,1.05064,1.05176,1.0505
840,1.05063,1.05051,1.05119,1.05008
764,1.05052,1.05017,1.05059,1.0495
678,1.05016,1.0507,1.05088,1.04998
233,1.05066,1.05066,1.05092,1.05052
848,1.05073,1.05065,1.05096,1.0502
207,1.05066,1.0507,1.0508,1.05035
488,1.0507,1.05154,1.0517,1.05024
514,1.05154,1.05182,1.05184,1.0512
655,1.05186,1.05222,1.05234,1.05123
398,1.05218,1.0521,1.05234,1.05177
278,1.05206,1.052,1.0523,1.05173
370,1.05204,1.0518,1.0521,1.05132
671,1.05176,1.05262,1.05272,1.0516
1052,1.05258,1.0521,1.05269,1.05177
1461,1.05206,1.05192,1.05218,1.05107
1083,1.05188,1.05168,1.05282,1.05157
1439,1.05164,1.0536,1.05412,1.05158
1144,1.05362,1.0539,1.05465,1.05347
1647,1.05386,1.05574,1.05649,1.05374
1841,1.05578,1.05686,1.05733,1.05542
1398,1.05689,1.05594,1.05702,1.05556
2421,1.05586,1.05626,1.0569,1.05466
1365,1.05627,1.05522,1.05627,1.05442
1379,1.05524,1.05616,1.05641,1.05478
6458,1.05612,1.05828,1.05828,1.0543
2397,1.05827,1.05983,1.06089,1.05806
1055,1.05986,1.06161,1.06176,1.05967
989,1.06162,1.0622,1.06248,1.0612
2164,1.06092,1.06103,1.06167,1.06004
1021,1.06102,1.06212,1.06218,1.06102
938,1.06212,1.06124,1.06212,1.0605
618,1.06124,1.06076,1.06134,1.06058
310,1.06075,1.06073,1.06129,1.06058
261,1.06076,1.06053,1.06112,1.06035
325,1.06054,1.06007,1.06068,1.06007
240,1.06011,1.06041,1.06052,1.06002
484,1.06041,1.05992,1.06046,1.05922
1176,1.05996,1.05986,1.06066,1.05964
2470,1.05986,1.06252,1.06401,1.05964
2556,1.06249,1.06019,1.0636,1.05902
1264,1.0602,1.05912,1.06035,1.05849
859,1.05916,1.05804,1.05944,1.05801
859,1.058,1.0588,1.0591,1.05767
1076,1.05884,1.05976,1.06058,1.05866
1321,1.0598,1.05988,1.06046,1.05924
1953,1.05989,1.05984,1.0608,1.05946
1376,1.05984,1.05849,1.05991,1.05812
636,1.05846,1.05775,1.05887,1.05766
572,1.05772,1.05826,1.05836,1.05748
475,1.05824,1.05869,1.05886,1.05824
525,1.05872,1.05824,1.05902,1.05804
218,1.05825,1.05818,1.05866,1.05812
536,1.05828,1.05818,1.05838,1.05772
278,1.05815,1.05792,1.05815,1.05758
580,1.05792,1.05747,1.05828,1.0573
370,1.05744,1.05826,1.05838,1.0573
315,1.05826,1.05858,1.0587,1.05821
476,1.0586,1.05896,1.05936,1.0584
513,1.05896,1.05816,1.05926,1.05816
252,1.05812,1.05852,1.05876,1.05801
371,1.05854,1.05854,1.05904,1.05832
1065,1.05858,1.05972,1.05996,1.05822
1200,1.05969,1.05852,1.06028,1.05842
1212,1.05856,1.05635,1.0588,1.05631
1205,1.05632,1.05758,1.05773,1.0558
672,1.05762,1.05744,1.05795,1.05711
698,1.05748,1.05692,1.05762,1.05671
1449,1.05696,1.05692,1.05802,1.05634
1435,1.0569,1.05632,1.05726,1.05608
1244,1.05632,1.05798,1.0581,1.0561
1061,1.058,1.0581,1.05832,1.05708
874,1.05807,1.0575,1.05888,1.0573
596,1.05748,1.05668,1.05762,1.05664
416,1.05664,1.05672,1.05697,1.05652
381,1.05668,1.05702,1.05732,1.05656
188,1.057,1.05662,1.057,1.05658
932,1.05661,1.0567,1.05706,1.05637
237,1.05665,1.05697,1.05702,1.05636
495,1.05694,1.0571,1.05736,1.05674
441,1.05714,1.05681,1.05742,1.05668
299,1.0568,1.05686,1.05696,1.05632
358,1.05683,1.05662,1.05689,1.0564
314,1.05666,1.05612,1.05684,1.05597
215,1.05608,1.05636,1.05638,1.05584
305,1.05632,1.05658,1.05696,1.05627
1154,1.05658,1.05603,1.05729,1.0556
1322,1.05602,1.0556,1.05641,1.05512
1040,1.05558,1.0556,1.05582,1.05476
747,1.05556,1.0557,1.05626,1.0552
658,1.05572,1.05604,1.05623,1.05539
929,1.05601,1.05581,1.05624,1.0549
2981,1.05578,1.05538,1.05589,1.0535
1752,1.05539,1.0554,1.05626,1.05504
1506,1.05544,1.05567,1.05613,1.0553
1264,1.05571,1.05466,1.05581,1.05435
897,1.05468,1.05364,1.05485,1.05362
1239,1.05364,1.05488,1.05506,1.05364
796,1.05487,1.05488,1.05515,1.05428
588,1.05487,1.05438,1.05499,1.05414
305,1.05435,1.05409,1.05444,1.05386
454,1.05394,1.05408,1.05434,1.05383
280,1.05404,1.05449,1.05478,1.05394
506,1.0545,1.0538,1.0545,1.05367
496,1.05378,1.0543,1.05444,1.0537
437,1.05426,1.05377,1.05426,1.05375
344,1.05374,1.05307,1.05388,1.05302
372,1.05303,1.05312,1.05328,1.0529
245,1.05311,1.05327,1.05327,1.05282
518,1.05326,1.0537,1.05436,1.0531
1570,1.05374,1.05345,1.05432,1.05252
1965,1.05346,1.05568,1.05627,1.05332
1626,1.05565,1.05586,1.05696,1.0548
1124,1.05589,1.05576,1.05644,1.05548
1032,1.0558,1.05612,1.05656,1.0553
2723,1.05616,1.0558,1.05661,1.05455
7854,1.05584,1.05846,1.0593,1.05422
5218,1.05846,1.05936,1.06154,1.05795
2838,1.05936,1.0581,1.0594,1.05761
2180,1.05807,1.0585,1.0586,1.05667
949,1.05847,1.05798,1.05878,1.05793
1218,1.058,1.0591,1.05966,1.05782
958,1.05906,1.0592,1.05948,1.05838
726,1.05921,1.05821,1.05954,1.05821
490,1.05822,1.05773,1.05853,1.05726
828,1.05774,1.05748,1.05828,1.05734
437,1.0575,1.05794,1.05794,1.05724
809,1.05794,1.05882,1.05925,1.05782
446,1.05883,1.05874,1.05892,1.05838
334,1.05878,1.0594,1.0596,1.05876
320,1.05943,1.05952,1.06006,1.0593
298,1.05952,1.0597,1.0598,1.05932
421,1.05974,1.0598,1.06027,1.05954
451,1.0598,1.05902,1.0602,1.059
1019,1.05902,1.05944,1.05988,1.0588
1486,1.05944,1.06108,1.06186,1.05928
1084,1.06111,1.0614,1.06194,1.06069
886,1.06136,1.06103,1.06169,1.06092
922,1.06107,1.06074,1.06124,1.06042
938,1.0607,1.06036,1.06154,1.06026
5899,1.06034,1.06464,1.06469,1.05975
3127,1.06462,1.06343,1.06518,1.062
6300,1.06346,1.06572,1.06707,1.06208
2853,1.06572,1.06668,1.06768,1.06486
1396,1.06664,1.06692,1.06775,1.06641
1053,1.06696,1.068,1.06868,1.06686
866,1.06804,1.06915,1.06924,1.06796
790,1.06912,1.06864,1.0699,1.06864
1421,1.06866,1.06736,1.06894,1.06694
567,1.06784,1.06852,1.06885,1.06772
1057,1.06853,1.06794,1.06877,1.06784
598,1.06798,1.06896,1.06926,1.06788
1199,1.06894,1.06823,1.06924,1.06823
1202,1.06818,1.06847,1.06874,1.06804
749,1.06849,1.06948,1.06968,1.06838
757,1.06951,1.06976,1.07008,1.06945
603,1.06972,1.0699,1.07006,1.06968
828,1.06996,1.06979,1.07067,1.06978
1587,1.06979,1.07122,1.0713,1.06968
3102,1.07118,1.06958,1.07142,1.06939
4162,1.06958,1.06743,1.06974,1.06712
3266,1.06747,1.06654,1.06788,1.06647
2310,1.06656,1.06738,1.06747,1.06633
1941,1.06738,1.06676,1.0677,1.06676
2938,1.06677,1.06594,1.06761,1.06592
2615,1.06596,1.06705,1.06708,1.06562
2309,1.06702,1.0666,1.06717,1.06555
2172,1.06656,1.06693,1.06792,1.06642
1784,1.06691,1.06628,1.06735,1.06616
1632,1.06628,1.06592,1.06659,1.0656
1124,1.0659,1.06602,1.06612,1.06531
987,1.06603,1.06544,1.06604,1.06534
317,1.06542,1.0653,1.06551,1.06518
514,1.0654,1.06544,1.06559,1.06524
549,1.06544,1.06522,1.06567,1.06518
1482,1.06517,1.06512,1.0653,1.0645
807,1.06512,1.06562,1.06582,1.06501
846,1.06564,1.0657,1.0659,1.06521
670,1.06566,1.06531,1.06578,1.06524
421,1.06534,1.0654,1.06544,1.06504
350,1.06541,1.06536,1.06548,1.06514
408,1.06538,1.06594,1.06602,1.06538
1641,1.0659,1.06452,1.06626,1.064
2436,1.06458,1.0638,1.06522,1.06373
2978,1.06384,1.06474,1.06484,1.06328
1796,1.06474,1.06396,1.06495,1.06377
1597,1.0639,1.06386,1.06448,1.06354
1741,1.06386,1.06322,1.06396,1.06288
2673,1.06322,1.06291,1.06376,1.0626
2161,1.06296,1.06292,1.06358,1.0627
3312,1.06296,1.06375,1.06432,1.06254
2087,1.06372,1.06454,1.06469,1.0633
1587,1.06452,1.06369,1.06466,1.06363
1629,1.06366,1.06212,1.06368,1.06206
1828,1.06208,1.06111,1.06214,1.06046
